mmsi,timestamp,latitude,longitude,speed,course,status,ais_active,navigational_status,heading,rot
360342720,2026-03-08T15:09:00Z,14.9356,44.1355,9.4,161.8,At Anchor,False,11,237.6,-65.9
412845068,2026-06-15T12:17:00Z,6.2677,-99.7877,16.3,301.5,Under Way,False,13,1.3,99.5
779191453,2026-09-05T02:33:00Z,61.995,110.3461,7.9,203.8,Under Way,True,4,163.6,-89.9
688105049,2026-10-30T14:15:00Z,1.3313,37.8257,27.5,128.7,Moored,True,8,257.2,-14.2
538393289,2026-04-28T15:09:00Z,14.897,-74.7332,15.5,55.1,Under Way,True,5,131.2,95.6
572199062,2026-09-01T04:51:00Z,70.9746,162.8672,18.1,90.0,At Anchor,True,7,226.4,56.1
420862582,2026-11-23T01:18:00Z,-15.7708,-88.8566,29.4,166.4,Moored,False,5,79.2,-44.2
567624139,2026-06-04T14:47:00Z,75.1348,5.5828,15.9,69.7,Moored,False,13,231.6,88.8
254059131,2026-11-11T13:26:00Z,-48.7793,-93.2181,18.8,195.4,Under Way,True,15,4.2,-14.1
352963430,2026-08-12T18:07:00Z,36.7723,-169.1675,19.7,76.1,At Anchor,True,7,303.4,19.0
405517314,2026-10-08T04:34:00Z,0.3877,-15.059,7.9,40.5,Under Way,True,8,131.4,-86.1
236576735,2026-05-03T17:36:00Z,-12.5779,-116.3131,27.0,82.5,At Anchor,False,0,155.9,-51.2
790918169,2026-12-27T21:51:00Z,32.312,-150.6888,5.5,234.2,Moored,False,6,276.8,68.8
753345065,2026-01-19T07:37:00Z,-68.1005,92.2294,0.9,336.6,Moored,False,13,171.8,55.1
497246798,2026-05-21T08:51:00Z,-9.0433,71.5618,0.7,60.0,At Anchor,False,12,285.6,-98.8
452240475,2026-12-31T03:18:00Z,83.2061,83.4483,11.3,322.0,Under Way,True,5,266.7,-29.8
431297958,2026-09-25T03:31:00Z,10.1375,-91.6296,9.8,123.9,Moored,False,4,192.1,64.3
620065675,2026-06-05T11:28:00Z,40.2085,-35.9709,9.7,186.7,At Anchor,True,2,15.3,45.0
752289007,2026-05-20T15:15:00Z,-57.1216,-53.0605,18.0,104.2,Moored,False,11,293.1,122.2
511350085,2026-04-23T08:22:00Z,55.0408,45.723,18.0,335.8,At Anchor,True,6,239.9,82.5
705561223,2026-03-21T17:00:00Z,-60.8864,-81.7995,3.8,152.1,Moored,True,6,60.7,-86.6
720519326,2026-07-25T06:30:00Z,31.9188,-143.1524,20.0,160.2,Moored,False,2,181.1,98.4
418271823,2026-06-14T02:30:00Z,-61.5258,174.2951,4.6,343.9,At Anchor,False,11,39.6,25.8
573145682,2026-03-20T11:37:00Z,-59.5247,-2.719,13.2,213.1,Moored,True,0,193.6,9.7
418169543,2026-07-17T12:13:00Z,65.2642,37.98,6.8,87.1,At Anchor,False,1,60.1,-46.9
570452367,2026-06-17T12:13:00Z,-23.297,-22.6188,11.9,31.4,Under Way,True,14,44.7,-12.8
531282226,2026-12-30T01:58:00Z,79.0944,-142.963,13.1,20.9,Under Way,True,10,119.8,66.9
208551916,2026-03-23T04:41:00Z,33.7581,-129.1557,17.5,97.1,Moored,True,4,59.7,-60.1
374237721,2026-10-24T05:01:00Z,-74.617,-24.9318,0.8,247.0,Under Way,True,8,209.3,-94.4
211548097,2026-03-02T10:10:00Z,-50.5749,0.7188,25.8,169.2,At Anchor,True,6,125.1,114.5
272132718,2026-05-23T21:14:00Z,-22.2222,28.7056,3.6,300.6,At Anchor,True,8,82.3,103.4
600006033,2026-10-30T18:00:00Z,61.6193,16.9839,27.2,136.9,At Anchor,True,8,325.8,-123.8
429191774,2026-04-22T22:16:00Z,-62.8082,-0.1126,29.3,352.0,At Anchor,False,2,200.0,91.1
370219145,2026-10-06T05:29:00Z,-19.2253,115.8577,27.0,231.8,At Anchor,True,11,256.8,-125.4
778281235,2026-12-01T13:03:00Z,48.0432,80.7787,8.7,332.5,At Anchor,True,15,335.9,76.2
303568824,2026-05-14T11:53:00Z,33.1618,-26.5319,25.1,65.0,Moored,False,12,255.8,22.3
429191774,2026-03-14T07:54:00Z,-56.107,149.1998,4.1,330.5,Moored,True,14,205.9,-37.6
636673685,2026-03-09T13:49:00Z,-25.5236,127.3654,4.7,317.9,Moored,True,5,180.6,-41.2
418169543,2026-08-02T09:45:00Z,2.3964,90.9647,19.6,14.9,Under Way,False,15,319.0,21.1
606592283,2026-04-15T10:06:00Z,42.8688,-34.7343,7.2,94.8,Under Way,False,6,234.0,-123.7
297489083,2026-02-03T23:54:00Z,24.1536,35.6886,19.9,43.7,Under Way,True,15,170.7,117.5
754816502,2026-03-27T12:44:00Z,74.498,84.3191,29.2,274.2,At Anchor,True,12,56.2,-113.7
722440326,2026-03-14T18:22:00Z,-14.0765,-100.4669,0.2,37.2,At Anchor,False,12,308.0,-69.9
211548097,2026-11-26T18:54:00Z,-16.578,130.0142,9.8,213.3,At Anchor,False,8,1.3,-63.0
621733378,2026-03-10T07:13:00Z,10.9893,35.1511,27.7,128.2,Moored,True,0,288.6,37.0
780476855,2026-01-17T20:56:00Z,-75.7324,-21.8053,10.7,239.2,Under Way,False,5,63.4,-42.2
779191453,2026-05-18T09:56:00Z,40.1326,-166.7505,0.6,101.5,Under Way,False,8,297.6,32.7
571770455,2026-05-12T12:13:00Z,74.1472,-145.5455,29.3,262.4,At Anchor,False,5,34.5,-98.5
429191774,2026-05-10T06:33:00Z,-8.3532,-158.9453,15.9,12.0,At Anchor,True,10,233.2,79.1
458498610,2026-03-27T03:19:00Z,-5.2351,-123.3794,6.7,291.7,At Anchor,False,8,97.4,22.1
433158282,2026-07-07T10:20:00Z,-73.5362,-71.7043,17.0,49.6,Under Way,True,4,0.1,72.6
394819025,2026-05-01T09:11:00Z,43.1871,-142.2211,8.1,300.2,Under Way,False,6,219.7,-24.7
421626132,2026-03-17T17:16:00Z,64.0181,1.6904,29.5,120.1,At Anchor,True,13,191.9,42.3
775231305,2026-09-28T18:55:00Z,-78.6912,60.1927,14.3,177.9,At Anchor,False,0,232.4,-15.6
675464001,2026-07-02T14:57:00Z,-44.0705,120.6454,28.0,341.7,At Anchor,False,11,25.1,-72.8
766133415,2026-01-01T00:29:00Z,-64.6269,108.9587,8.0,47.3,Moored,False,5,219.8,-17.8
203295373,2026-12-27T12:43:00Z,-51.2897,-30.1282,16.9,221.5,Moored,False,13,237.1,-77.2
556636357,2026-03-01T05:51:00Z,-31.8812,-167.6334,11.8,2.7,Moored,True,4,57.4,-125.8
753673738,2026-02-25T08:33:00Z,-59.7819,28.1034,2.4,236.2,At Anchor,True,2,89.1,-112.0
208289492,2026-12-08T07:51:00Z,20.6209,-57.0367,25.7,227.3,At Anchor,False,12,151.5,89.9
759217626,2026-10-24T01:58:00Z,-6.7651,-49.7078,8.7,317.4,Moored,True,5,273.0,91.5
631257671,2026-03-30T12:12:00Z,24.1827,155.29,9.7,346.0,Under Way,False,13,303.1,51.6
647506411,2026-06-01T17:34:00Z,13.8414,42.3003,0.6,175.8,At Anchor,False,0,180.6,47.2
380494325,2026-11-02T17:06:00Z,-35.083,-61.3292,3.1,182.3,Moored,False,8,16.2,-65.8
394819025,2026-06-21T05:57:00Z,-8.4521,25.3908,10.6,310.2,Under Way,True,4,320.4,59.1
744192701,2026-08-28T11:32:00Z,20.544,-153.8622,9.1,0.3,Under Way,True,9,50.7,-52.2
686834541,2026-06-03T17:05:00Z,42.1696,151.1559,5.7,7.3,At Anchor,False,3,123.5,-12.8
430323255,2026-01-09T03:58:00Z,80.9877,127.6965,3.4,304.8,Under Way,False,6,217.0,-76.7
762178422,2026-06-22T08:48:00Z,-27.889,-53.3522,2.6,73.1,At Anchor,False,5,251.7,-84.1
764353680,2026-08-05T00:06:00Z,-86.8168,1.8931,10.9,307.8,At Anchor,True,2,49.2,75.0
439142651,2026-07-15T07:42:00Z,32.3098,-116.4705,23.7,252.7,Under Way,True,8,306.2,74.4
642476777,2026-01-30T08:40:00Z,-63.8305,52.8498,11.4,108.9,Under Way,False,8,52.5,123.7
566572399,2026-05-14T17:12:00Z,-70.6799,-11.2267,21.6,22.0,Moored,True,10,317.7,4.3
385217219,2026-05-25T17:36:00Z,89.1739,-97.7891,19.2,63.4,At Anchor,True,10,332.1,58.0
792478979,2026-08-05T00:04:00Z,-3.3943,-140.6171,2.6,157.9,Moored,False,11,213.8,-8.1
704843269,2026-01-02T07:24:00Z,-86.7565,40.1328,20.7,196.8,Moored,True,15,110.2,-61.6
749434747,2026-12-23T04:38:00Z,-37.8502,-171.7822,21.6,140.4,At Anchor,False,0,34.7,10.9
208289492,2026-11-03T04:52:00Z,72.0343,-18.085,18.8,9.1,At Anchor,True,6,117.0,51.1
630898988,2026-01-09T03:22:00Z,-19.4517,158.2111,8.4,252.2,Moored,True,6,354.7,-93.7
784062106,2026-10-06T07:29:00Z,-3.913,147.3137,17.1,88.6,At Anchor,True,10,229.4,39.6
242442486,2026-01-03T03:37:00Z,4.8851,171.8485,1.1,238.8,Under Way,True,0,311.4,-79.8
336052886,2026-12-11T19:51:00Z,-77.6061,-17.9086,24.0,116.3,Under Way,False,12,318.1,-44.4
573145682,2026-06-16T14:47:00Z,69.9299,-170.4344,2.3,95.1,At Anchor,True,6,166.9,110.3
429191774,2026-10-12T12:19:00Z,40.4558,99.8892,1.5,120.6,At Anchor,True,2,268.2,2.0
310055463,2026-06-16T12:43:00Z,-25.7359,-6.722,29.5,175.7,At Anchor,True,3,338.8,-67.5
377712245,2026-11-29T15:05:00Z,16.0043,-27.0708,15.6,107.6,At Anchor,True,8,294.8,3.2
237361564,2026-07-01T12:27:00Z,-80.4199,-26.7275,8.1,243.7,At Anchor,True,11,353.3,-46.6
763846551,2026-02-05T11:21:00Z,60.3272,-83.3231,20.0,202.6,At Anchor,True,8,329.7,53.0
692604640,2026-09-04T05:13:00Z,-64.3534,-160.036,20.5,57.0,At Anchor,True,3,277.8,-50.5
567867003,2026-01-03T19:13:00Z,4.7163,-23.4698,2.8,202.0,At Anchor,True,10,258.7,95.2
667225274,2026-01-31T19:06:00Z,51.2624,13.2327,29.3,253.6,Under Way,False,0,111.7,-89.9
763846551,2026-05-24T17:33:00Z,-70.2491,-158.8305,8.9,83.0,At Anchor,False,1,237.4,57.5
429463049,2026-07-13T19:15:00Z,-12.9929,0.5538,9.9,48.9,Moored,False,8,274.0,2.5
722847112,2026-05-25T18:18:00Z,-62.2358,138.059,7.7,108.1,At Anchor,True,14,68.7,88.0
783480433,2026-02-20T04:19:00Z,-5.5656,-119.9848,17.9,68.8,At Anchor,False,8,123.1,-98.2
307516995,2026-08-08T19:02:00Z,-40.2122,-169.1287,20.3,252.1,Under Way,False,11,148.9,48.3
231960753,2026-10-14T16:55:00Z,55.7081,-73.7586,27.4,246.5,Under Way,True,3,8.6,2.8
296114362,2026-07-09T04:58:00Z,78.0933,45.085,14.3,319.6,Under Way,False,7,23.0,50.1
374237721,2026-02-07T14:17:00Z,42.3829,171.3421,4.0,78.3,Under Way,False,5,82.7,-5.2
674904608,2026-06-27T04:05:00Z,10.8551,152.7017,11.8,156.6,Moored,False,4,307.7,10.0
675464001,2026-12-11T11:39:00Z,-69.7741,-25.7087,2.7,99.7,Under Way,True,8,310.6,-54.6
229818721,2026-03-04T22:24:00Z,30.7553,105.4367,26.1,36.3,Under Way,True,0,291.1,2.4
431340436,2026-11-24T01:45:00Z,-8.4629,-19.0463,16.2,294.5,Under Way,True,11,159.4,-59.2
778196639,2026-01-12T03:37:00Z,-25.8503,146.1781,28.3,231.2,At Anchor,True,5,108.3,-29.0
239547546,2026-04-19T12:02:00Z,77.2003,-177.8769,13.0,272.7,Under Way,True,5,161.6,-7.7
723636831,2026-05-01T19:14:00Z,17.902,25.8029,28.8,231.0,At Anchor,True,1,245.4,6.6
424210268,2026-07-28T21:01:00Z,-53.9343,-16.4066,29.3,354.4,At Anchor,False,6,143.3,-93.6
644494022,2026-05-01T04:47:00Z,25.4119,62.7702,8.1,304.6,Moored,False,4,162.1,121.5
535376810,2026-05-04T21:54:00Z,50.2094,59.6215,24.6,179.4,Under Way,False,5,14.6,81.9
603186147,2026-02-23T11:16:00Z,-49.9844,-120.9945,17.5,249.4,Moored,False,12,338.9,-89.8
208204205,2026-01-18T05:36:00Z,41.2327,-165.7363,23.4,55.0,Moored,True,5,25.9,5.3
327690307,2026-03-30T23:46:00Z,-86.1677,35.8403,16.4,347.9,Under Way,True,8,13.5,-109.2
642979664,2026-11-14T23:23:00Z,-39.6881,-168.8267,20.9,128.7,Under Way,False,15,208.2,-102.6
421626132,2026-07-20T07:25:00Z,-84.5314,-92.5265,30.0,133.5,Under Way,False,10,218.5,89.8
208551916,2026-02-01T00:13:00Z,-57.155,172.1318,4.5,115.5,Moored,True,5,32.0,-84.2
338445994,2026-09-28T22:31:00Z,-29.0823,-122.6091,11.1,7.1,At Anchor,True,11,137.9,-76.0
310055463,2026-05-26T20:42:00Z,-77.057,55.6386,19.3,135.9,At Anchor,True,1,163.3,43.4
440461093,2026-07-10T12:20:00Z,-44.5074,-165.7531,12.8,322.1,Moored,False,2,275.3,-46.0
272658165,2026-04-23T02:46:00Z,86.2407,-81.159,3.5,104.6,Moored,True,5,108.9,-25.9
780970320,2026-10-07T22:17:00Z,-68.3123,-19.2594,7.5,56.3,Moored,False,10,219.0,4.7
568947254,2026-08-14T10:23:00Z,71.4137,-46.382,5.0,255.8,Moored,True,15,357.6,118.7
548536338,2026-03-26T08:55:00Z,-35.4513,142.4595,21.5,169.5,Under Way,True,3,238.1,7.9
431340436,2026-12-09T04:49:00Z,-9.7657,6.2236,7.1,306.8,At Anchor,False,8,168.1,-42.7
706491378,2026-04-30T16:41:00Z,-40.3468,-65.8802,23.6,105.3,Under Way,False,1,243.9,-5.0
226542358,2026-08-12T04:33:00Z,-69.7705,-51.7272,27.1,104.4,Under Way,True,8,4.4,-32.2
517405518,2026-08-15T10:12:00Z,-59.7584,-175.8933,2.6,143.6,Under Way,False,5,49.8,43.3
791982495,2026-06-15T06:33:00Z,11.8543,-23.5024,16.0,194.9,Under Way,True,11,288.3,-79.0
714252611,2026-07-11T16:43:00Z,63.6259,-171.8196,27.1,135.6,Under Way,True,10,139.8,-12.2
350038017,2026-09-11T03:10:00Z,16.2385,-91.3096,10.5,324.7,At Anchor,True,14,154.6,118.1
356152670,2026-09-13T21:43:00Z,-35.89,-80.1846,18.2,351.1,Under Way,False,14,184.9,-34.4
407783617,2026-04-23T13:33:00Z,81.9848,69.4246,9.6,147.9,At Anchor,False,3,344.1,-123.6
707000071,2026-09-08T04:40:00Z,-0.2035,74.8985,23.5,73.7,At Anchor,True,12,243.5,-74.5
287767589,2026-04-14T15:21:00Z,33.6128,-107.5156,10.0,44.5,Under Way,False,10,25.1,70.4
355835421,2026-10-05T10:53:00Z,-11.7291,107.4451,28.1,0.4,Moored,True,7,284.4,-117.4
699922387,2026-10-26T13:15:00Z,89.1441,-28.9465,7.8,309.0,At Anchor,False,14,358.2,77.6
405294999,2026-12-16T12:10:00Z,-13.1158,77.6651,26.5,34.2,At Anchor,True,13,337.8,21.0
607651473,2026-06-25T23:08:00Z,-83.1436,148.005,7.4,266.5,Under Way,False,8,22.9,-6.8
272132718,2026-12-24T13:37:00Z,-65.8748,128.1486,8.8,134.7,Moored,False,11,341.5,-65.7
729834349,2026-07-11T10:12:00Z,-68.8718,-75.3175,29.0,310.9,Under Way,False,9,72.2,108.9
353821583,2026-01-24T00:27:00Z,-20.7181,58.066,14.8,279.9,At Anchor,True,3,295.9,22.7
307516995,2026-11-22T03:16:00Z,1.0812,-113.4302,7.5,357.3,Moored,False,7,172.3,-2.2
775929575,2026-02-11T19:54:00Z,-49.2603,151.7208,23.6,272.9,Under Way,False,12,338.8,120.4
204111655,2026-04-22T22:33:00Z,4.7106,9.2308,9.9,208.8,Under Way,True,11,32.2,-53.6
272653360,2026-04-13T08:05:00Z,-76.8614,18.0916,21.9,40.0,Moored,True,15,262.6,-34.6
254059131,2026-08-25T20:11:00Z,-73.3411,-120.3925,11.4,299.7,Under Way,False,15,170.8,-2.9
236700807,2026-09-12T16:28:00Z,-39.8768,-26.6461,14.5,191.7,Under Way,True,15,215.2,-40.7
403492770,2026-03-18T18:12:00Z,-49.5303,-142.8408,10.7,332.1,At Anchor,False,2,173.8,89.7
724638764,2026-02-06T16:21:00Z,-39.1924,1.1932,7.0,67.9,Under Way,True,0,330.5,-83.7
772687223,2026-05-08T08:00:00Z,-17.9432,-99.6246,10.8,66.8,Under Way,False,9,135.4,8.9
585113614,2026-05-13T20:21:00Z,2.4735,-172.1943,29.7,2.7,Under Way,True,14,261.4,-99.7
665395794,2026-05-06T23:40:00Z,77.3432,-126.6491,3.5,120.6,Under Way,False,2,166.2,-121.9
330948908,2026-05-23T06:51:00Z,-7.3159,-146.7832,21.6,359.1,Under Way,True,15,245.3,-21.7
230810621,2026-12-17T11:02:00Z,-47.748,40.5574,20.9,147.7,Moored,False,3,261.9,-108.5
305790946,2026-10-28T17:21:00Z,-70.0801,-75.1178,25.8,284.3,Under Way,True,9,216.7,-114.8
479502357,2026-02-09T16:29:00Z,16.1504,143.5823,19.1,304.9,Moored,False,15,342.2,120.5
704661953,2026-10-04T02:59:00Z,-42.8706,-172.609,21.6,202.5,At Anchor,True,15,151.8,9.5
522395156,2026-09-17T23:42:00Z,22.338,123.695,11.5,263.7,Under Way,False,11,93.4,-120.8
604101348,2026-12-06T10:24:00Z,89.2386,15.8315,10.7,210.9,Moored,False,9,108.5,54.4
263371036,2026-06-10T16:22:00Z,-71.5852,-118.8699,16.5,275.3,At Anchor,True,8,259.0,111.8
357067982,2026-01-09T15:58:00Z,-4.7154,3.0438,0.4,310.5,Under Way,False,3,298.2,36.3
283486500,2026-08-31T02:58:00Z,44.9423,22.4177,16.1,89.2,Under Way,True,13,143.8,69.7
231960753,2026-12-06T07:03:00Z,21.4311,-165.5981,11.1,255.4,At Anchor,True,7,196.2,97.3
336627928,2026-04-09T13:32:00Z,27.6096,-101.4062,14.2,310.7,Under Way,False,5,268.3,92.8
665395794,2026-04-27T04:06:00Z,63.3789,-77.0221,12.3,266.9,Moored,False,5,251.2,-2.5
614022050,2026-05-18T07:43:00Z,-0.4723,-71.9546,3.4,64.2,Moored,False,4,316.3,107.6
320624243,2026-10-26T15:40:00Z,-74.2069,-41.7653,18.7,272.7,Moored,True,5,53.9,58.2
543131057,2026-03-21T03:57:00Z,52.5037,108.9455,5.5,10.4,Under Way,True,11,353.4,109.9
404128445,2026-01-05T12:46:00Z,55.5753,60.5316,7.5,258.6,At Anchor,False,9,354.5,-40.7
206220320,2026-11-11T14:01:00Z,17.791,75.699,26.2,84.2,Moored,True,12,37.1,-108.1
272658165,2026-03-06T03:01:00Z,-7.8499,-13.5402,9.8,280.7,At Anchor,True,12,193.7,-62.0
202156040,2026-08-20T23:47:00Z,-68.303,-161.9649,17.8,328.3,Under Way,True,11,19.4,-96.1
256138286,2026-12-26T17:09:00Z,-58.3938,159.1989,11.9,2.0,At Anchor,False,10,38.3,-98.8
356273956,2026-06-27T18:07:00Z,-55.3013,-46.9884,14.6,329.7,Under Way,True,8,253.9,13.6
737553133,2026-05-10T06:37:00Z,-44.0288,178.5911,24.3,324.7,At Anchor,False,8,35.3,75.0
446212691,2026-05-08T10:29:00Z,-79.83,18.8613,7.1,355.0,Under Way,False,14,151.0,83.2
620065675,2026-07-29T08:24:00Z,-47.9379,130.3253,18.5,323.5,Moored,False,4,255.5,-43.0
447149593,2026-10-03T20:50:00Z,34.5074,112.4569,3.8,136.5,At Anchor,False,12,163.9,-87.1
749313033,2026-07-02T02:24:00Z,58.3619,-115.3641,0.9,159.0,Moored,False,13,290.9,-124.7
641088694,2026-05-22T06:32:00Z,31.532,112.9734,22.4,3.8,Under Way,False,1,96.9,33.2
579409855,2026-11-15T20:05:00Z,-12.9062,-164.0935,2.5,42.0,Moored,True,11,141.0,104.9
260690058,2026-09-23T04:12:00Z,-7.2723,-112.7798,7.9,152.2,Moored,False,4,257.1,-105.9
337866372,2026-06-21T17:05:00Z,60.8538,81.0948,27.1,179.7,At Anchor,True,14,352.7,66.7
210027019,2026-08-04T19:19:00Z,86.0067,-38.0029,24.2,330.3,At Anchor,False,8,187.6,-2.8
290000334,2026-03-06T22:48:00Z,-8.9067,31.1803,2.0,340.3,Moored,False,14,192.4,-82.9
711942599,2026-11-21T16:42:00Z,68.6864,-82.5085,27.6,343.3,Under Way,False,8,129.2,-10.2
782576379,2026-08-04T06:54:00Z,15.4126,131.1552,20.6,203.5,Moored,True,10,104.0,-88.9
369075346,2026-06-28T00:33:00Z,59.3612,-77.8548,29.0,23.5,Under Way,True,7,345.7,112.3
656938489,2026-12-30T21:28:00Z,-77.2075,11.2697,23.0,78.8,Under Way,False,1,143.9,-84.6
659731996,2026-08-05T02:06:00Z,16.4968,-171.4789,22.6,7.0,At Anchor,False,14,63.8,-109.9
374389765,2026-01-19T14:24:00Z,-82.0119,114.4529,16.5,339.3,At Anchor,True,9,288.9,1.5
290000334,2026-09-07T03:23:00Z,78.0841,-44.0749,8.4,251.3,Moored,True,0,220.2,13.0
381712071,2026-05-20T23:21:00Z,62.6768,-102.511,12.1,19.9,At Anchor,False,6,220.2,-6.3
273664882,2026-07-01T14:05:00Z,25.377,69.0526,6.7,203.8,At Anchor,True,10,190.1,45.5
515300056,2026-02-07T07:50:00Z,16.9814,169.335,11.5,316.8,Under Way,True,0,61.3,82.8
643906365,2026-06-30T15:15:00Z,71.745,142.2367,24.5,123.8,Moored,True,6,172.5,-17.4
529630684,2026-01-25T02:39:00Z,-55.6144,-90.0034,24.2,94.4,Moored,True,6,111.1,-109.0
516479771,2026-02-01T02:51:00Z,-7.1192,149.4504,17.1,47.8,Under Way,False,4,66.5,-119.5
413062848,2026-04-26T13:43:00Z,14.6911,-155.3389,18.5,65.5,Under Way,True,7,165.3,89.8
760132103,2026-11-04T23:43:00Z,49.8212,-27.4417,26.2,55.2,Moored,False,9,120.3,-6.0
417393024,2026-10-04T10:05:00Z,-19.6362,-159.6561,24.5,247.4,Under Way,False,0,283.4,120.1
420101729,2026-07-11T18:00:00Z,-50.0249,-36.0978,14.8,136.3,At Anchor,True,12,15.3,-12.9
260690058,2026-10-28T00:12:00Z,-42.29,-127.9203,20.0,312.9,Under Way,True,0,184.6,40.9
544496921,2026-04-02T04:56:00Z,80.3502,144.9636,12.6,139.2,At Anchor,True,6,190.8,-62.1
791982495,2026-07-01T20:08:00Z,4.0693,172.9124,13.6,322.0,Moored,False,14,91.8,-105.2
474003611,2026-08-31T04:19:00Z,-88.7674,148.2392,8.1,155.2,At Anchor,True,3,190.2,-25.3
221046878,2026-09-12T10:14:00Z,-25.9657,-165.0993,19.4,289.4,Moored,False,1,323.3,-58.7
378367378,2026-07-15T06:31:00Z,-73.2743,-123.4956,19.9,0.7,Under Way,False,5,198.0,-95.5
680213971,2026-03-18T01:58:00Z,27.6804,175.3397,4.0,109.1,Under Way,True,12,46.1,18.6
578585585,2026-07-02T17:45:00Z,62.324,-149.4505,19.2,204.2,At Anchor,True,8,171.4,58.5
363951510,2026-04-14T03:05:00Z,-63.9121,103.1112,20.6,324.2,At Anchor,True,7,252.3,38.8
718413378,2026-09-19T15:10:00Z,-44.4244,62.7779,16.6,215.1,Under Way,True,7,313.3,90.8
630180360,2026-04-07T12:01:00Z,87.0653,79.0829,8.3,111.0,Moored,True,15,154.6,121.4
660103569,2026-10-24T00:31:00Z,-71.8003,75.6451,29.2,126.1,At Anchor,True,10,134.6,76.8
446212691,2026-03-09T06:46:00Z,-24.5294,169.0335,12.0,208.1,At Anchor,True,13,232.5,6.1
469045896,2026-06-03T14:23:00Z,-2.601,-22.7082,13.0,155.5,At Anchor,False,12,23.5,-62.5
671354147,2026-07-18T04:33:00Z,-27.3441,16.3162,29.6,217.8,At Anchor,True,7,160.0,109.5
370219145,2026-03-09T12:32:00Z,28.8055,33.7347,9.8,321.7,Under Way,False,0,347.6,96.9
275630215,2026-05-05T11:29:00Z,22.9736,-138.6732,26.6,135.7,At Anchor,False,6,94.8,102.2
675737967,2026-05-06T02:03:00Z,79.7615,16.8744,19.7,289.8,At Anchor,True,5,322.7,-103.7
609473975,2026-10-27T02:48:00Z,-48.0892,90.353,9.2,208.3,At Anchor,False,0,313.1,-88.6
332649240,2026-08-01T06:55:00Z,2.082,-153.8149,20.7,99.6,At Anchor,False,14,237.9,-103.7
748905485,2026-04-22T01:47:00Z,-18.9209,-40.7147,10.0,190.9,Moored,True,7,317.1,89.0
269833961,2026-10-03T08:59:00Z,34.0225,112.2373,19.0,99.8,Moored,True,9,173.3,-10.3
625441675,2026-06-29T07:16:00Z,60.2082,179.0582,19.5,265.6,Under Way,False,14,157.4,18.3
451146016,2026-08-12T02:08:00Z,-89.121,-10.372,26.0,158.7,Moored,True,14,284.4,117.3
637883177,2026-12-09T17:59:00Z,-64.0173,75.4965,19.7,85.2,Moored,False,3,100.0,10.5
780970320,2026-01-26T20:51:00Z,32.726,174.1907,9.3,310.9,Moored,True,2,202.4,44.3
524295608,2026-06-03T17:38:00Z,13.4019,-32.456,25.8,131.8,Moored,True,8,175.1,114.2
213287515,2026-11-26T18:32:00Z,14.6963,10.5401,8.4,236.2,Moored,True,8,182.4,-47.7
625555616,2026-04-04T18:55:00Z,-82.6625,-70.479,0.3,304.4,At Anchor,True,7,66.9,-56.8
472360093,2026-03-26T23:55:00Z,0.2432,-83.4937,21.1,275.6,Under Way,True,11,205.1,-13.8
780611688,2026-12-14T15:45:00Z,-25.4381,-35.364,19.4,97.1,Moored,False,7,277.7,-98.7
780410570,2026-04-05T23:22:00Z,73.745,-65.001,2.9,24.1,Moored,False,11,204.8,105.4
403275944,2026-07-14T06:49:00Z,4.1831,133.2873,25.3,329.3,Under Way,False,10,255.9,-115.9
232898606,2026-12-04T09:30:00Z,25.7443,-19.4193,24.4,155.4,At Anchor,True,4,135.6,-6.1
661759768,2026-02-14T12:15:00Z,-29.2296,102.103,12.9,0.2,At Anchor,True,6,241.3,26.8
239574544,2026-12-09T15:07:00Z,-22.2397,-64.4798,16.0,91.0,Under Way,True,4,291.4,68.4
713738657,2026-09-12T05:15:00Z,43.4119,67.131,5.1,236.8,Moored,False,10,234.6,91.5
436223782,2026-11-12T08:38:00Z,-16.9821,-98.4149,4.9,180.9,Under Way,True,11,226.0,89.7
591088258,2026-07-12T14:58:00Z,-48.8061,-126.2766,8.7,245.7,At Anchor,False,6,14.5,-40.8
380494325,2026-12-15T14:11:00Z,-53.1064,-169.8089,5.5,207.2,At Anchor,False,8,143.3,99.0
722908274,2026-10-27T05:11:00Z,0.2566,-119.8392,19.7,162.4,Moored,False,12,203.3,-105.4
431297958,2026-09-16T21:38:00Z,-79.2014,-125.2948,20.8,226.4,At Anchor,False,15,157.5,38.7
403551997,2026-12-21T16:55:00Z,2.6107,63.9753,0.6,252.1,Under Way,False,5,274.7,86.9
557579724,2026-06-02T20:47:00Z,60.2715,-148.2843,1.7,113.2,At Anchor,False,0,226.5,26.4
353821583,2026-03-12T01:44:00Z,-60.2988,-19.0904,28.2,312.6,Moored,True,0,100.4,91.2
248607497,2026-03-07T19:50:00Z,-15.7267,92.7328,19.7,29.7,At Anchor,False,1,107.1,-6.0
380494325,2026-07-25T14:37:00Z,88.038,-88.0182,10.6,94.7,Under Way,False,6,220.6,83.3
647506411,2026-01-19T09:30:00Z,-21.7154,-133.5317,12.4,33.9,At Anchor,True,15,70.1,122.1
511165374,2026-12-04T04:46:00Z,54.7318,-131.5994,7.2,240.2,Moored,True,15,76.7,-122.4
413062848,2026-06-28T20:05:00Z,59.0379,30.9941,10.5,111.0,Moored,False,3,9.6,83.2
